"","rab.all","rab.win.PA2","rab.win.PA3","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"ASV1_Phascolarctobacterium_A.sp900545025.GB_GCA_900545025_1.",10.2085301440376,10.7335841250114,9.40061923043147,-0.991326486612494,5.66406071624426,-0.143835877981606,0.42420000025861,0.510703093853053,0.628819844466742,0.0734928147710251,0.134135013264244
"ASV2_Helicobacter_D.pullorum.RS_GCF_008801855_1.",8.86068657780327,9.68703476171116,7.95064617065264,-1.54292599270418,4.15822519081759,-0.282633943293603,0.360000000506366,0.18187921824185,0.284482318370256,0.00129378572936998,0.00411019195185636
"ASV3_Faecalibacterium.sp002160895.RS_GCF_002160895_1.",10.4215278772865,10.7345393832595,9.76088297036022,-0.857490962268389,2.65629593746953,-0.205327882895752,0.36332733502526,0.697454065762734,0.784604202558825,0.00153728021678854,0.00475183226801313
"ASV4_Phocaeicola.dorei.RS_GCF_013009555_1.",11.5083785900135,10.9598095732599,12.2663763945582,1.42302278161121,1.86655719403237,0.674996687926842,0.229154170443405,4.99494564122727e-14,8.47971338317878e-13,1.48078135357112e-10,1.43465075042835e-09
"ASV5_Mediterraneibacter.sp002159505.RS_GCF_002159505_1.",10.3209601273186,10.546025817102,9.86150022528431,-0.686012957636567,1.54826069653309,-0.417014274166576,0.316200000708391,8.32927457234036e-06,4.36747402723419e-05,1.80129477251215e-05,7.81022280129868e-05
"ASV6_Kingdom_Bacteria",10.7359378644963,10.8038754415921,10.5812175697505,-0.127740838801268,1.67981161199857,-0.0695521831323117,0.464600000118595,0.894030809980853,0.930024453080573,0.466562096867985,0.57848892170965
"ASV7_Genus_Campylobacter_D",7.51467025225021,8.18825959608388,6.68214364566724,-0.438742070129115,5.63100651583504,-0.0695137140996283,0.463400000122658,0.872003811974508,0.913597418553692,0.344560734151076,0.460229418414222
"ASV8_Lactobacillus.crispatus.RS_GCF_002088015_1.",7.77417446643465,7.23315601000361,8.73995646937396,1.29805763362272,4.03192153168712,0.279302713160834,0.359800000507212,4.03840850506055e-05,0.000187781716950484,0.00144774392244931,0.00452025935843775
"ASV9_Alistipes.shahii.RS_GCF_000210575_1.",9.9459985961268,10.6896490736519,8.42177163744236,-2.13873239615648,2.10756225195403,-0.935754177635801,0.155568888406795,7.00860004608388e-12,6.24159743284942e-11,1.66831231919518e-15,3.49529840576743e-14
"ASV10_Lawsonibacter.sp002160305.RS_GCF_002160305_1.",9.40128711259726,9.76247600452745,8.66706661434645,-1.02611732220522,1.04484345583582,-0.918468449392307,0.150400002279963,1.21780735098493e-17,3.05161380120937e-16,1.32209371541948e-15,2.79846822429064e-14
"ASV12_Prevotella.rara.RS_GCF_001275135_1.",5.58417100495466,1.93567628715413,9.13364564771594,6.32383387453136,6.49199583470475,0.834508404349635,0.186162769172027,2.8345082777508e-14,3.68756046671048e-13,3.71584455229391e-13,5.40336128712857e-12
"ASV14_Genus_Escherichia",6.62247051065206,7.09106587121675,5.51916116379186,-1.44160360340965,4.76869637003953,-0.246233336859732,0.370400000463114,0.043959264104111,0.0903186205642934,0.00256661609278869,0.00743389460465835
"ASV16_Cloacibacillus.porcorum.RS_GCF_001701045_1.",7.93357919053008,5.18740598082965,8.69995549352819,3.45979630626731,5.52040561370903,0.533040461065835,0.304539092950321,2.65277754322813e-13,4.08838180356019e-12,1.53664600464569e-05,6.78128973108283e-05
"ASV17_Family_Oscillospiraceae",7.93099028703881,8.24648057027314,6.79765433125452,-1.53652186681037,2.54347788634397,-0.545984653229991,0.262000001025742,3.22050672517839e-06,1.45777061605891e-05,3.37802220206908e-08,2.24016973743367e-07
"ASV18_UBA9475.sp002161235.RS_GCF_002161235_1.",7.57802547488001,8.10639206009687,6.33061911913029,-1.77399456720421,4.19982007692139,-0.343080939452515,0.322000000679443,0.00192826215466073,0.00612963252130205,3.10224994392298e-05,0.000129255491446092
"ASV19_Family_Gastranaerophilaceae",7.94821173674138,8.57374909567111,6.69076083095772,-1.7977162029987,4.27124665226572,-0.347607249701821,0.316536693367875,0.00173605101849479,0.0055984990248384,1.25904620217538e-05,5.67971903491493e-05
"ASV20_Akkermansia.muciniphila.RS_GCF_000020225_1.",3.79491068803304,4.21957222181632,3.21254516077056,-0.840834429282632,8.20032670953852,-0.0939622054011817,0.453400000156695,0.510352934373976,0.622248329756767,0.300256881799472,0.411496869711074
"ASV23_Bacteroides.uniformis.RS_GCF_000154205_1.",10.630653018042,10.4218013880989,11.0520846948526,0.470344661081336,2.18035786536492,0.186622119503873,0.412200000301978,0.030091598870173,0.0680437655443917,0.0338339540408372,0.0704596174876639
"ASV25_Family_Lachnospiraceae",10.3452791315638,10.8090761377213,9.29516912271583,-1.47438897071893,1.14100295382093,-1.1985320718624,0.0978000037985608,2.90915952628504e-23,1.10057512349821e-21,4.92386006020135e-21,1.8693845157446e-19
"ASV29_Enterocloster.sp001517625.RS_GCF_001517625_2.",7.65893783826411,8.128005219634,4.33654242514046,-3.75087346379893,2.18729765136714,-1.61466160448865,0.0424000093919203,1.64700446198896e-14,2.13209973377824e-13,1.13204194781166e-26,8.20989044667269e-25
"ASV35_UBA7182.sp002160135.RS_GCF_002160135_1.",6.63131012143555,7.14508018030851,5.26916722203269,-1.88755177595188,2.38417974239601,-0.691383174670409,0.191761649327115,6.26791880403188e-08,4.0693570200893e-07,9.06296128862075e-13,1.24813672510148e-11
"ASV36_RUG350.sp900315995.GB_GCA_900315995_1.",4.1405345228074,4.26100878835832,3.96345857029329,-0.16807172535867,6.86875754251339,-0.0224935766680142,0.489600000034682,0.750568257195217,0.82207720546184,0.84505531630854,0.89040888581047
"ASV40_Order_Christensenellales",8.74907013170589,9.08341044559095,7.31097764907861,-1.67007358689224,2.17135616595253,-0.704383971975078,0.21620000139563,7.4892736323272e-09,5.17762438027773e-08,2.49043223349199e-11,2.78112782069197e-10
"ASV43_Merdimonas.faecis.RS_GCF_001754075_1.",6.64653249335333,6.76157746114608,6.32661835284768,-0.461538983814953,1.94932432624159,-0.186219462966147,0.401319736394919,0.234031843534303,0.343539185921718,0.0203701313672788,0.0456637285193705
"ASV45_Anaerosacchariphilus.sp002160825.RS_GCF_002160825_1.",7.54506346398522,7.74342782815519,7.17402704447427,-0.690443067805655,1.67045748864301,-0.3681717122869,0.324735053655191,0.000242424965465711,0.000903188602927286,4.88818676068696e-05,0.000195938854247625
"ASV46_Order_Bacteroidales",5.43618566779139,5.1464633024352,5.91530941393966,1.10382841694411,3.86991646499486,0.230498644763022,0.372400000454964,0.00232478322231835,0.00671819018623184,0.0022312894575955,0.00655694095241154
"ASV50_Acutalibacter.timonensis.RS_GCF_900048895_1.",6.83299315005662,7.48731566329314,5.71582220608174,-1.88741708807491,2.00801360478748,-0.855508343114562,0.151800002253603,4.4580775850396e-08,2.43547776635525e-07,1.26424126787527e-15,2.68720423154027e-14
"ASV51_UBA5446.sp900752445.GB_GCA_900752445_1.",7.09379536942184,7.39858436570559,6.12825625141723,-1.00249943095319,2.21245437291961,-0.353109067364601,0.330000000640735,0.0725030493336192,0.132385021536302,4.3153621042392e-05,0.000174885709826028
"ASV53_Barnesiella.sp003150885.RS_GCF_902363425_1.",4.52796271108115,4.39911944712856,4.65952584565344,-0.831499701734108,7.59811099601918,-0.108128522540675,0.449510098150369,0.319085362086911,0.436651612136129,0.293273141972237,0.404464951611751
"ASV58_CAG.521.sp000437635.GB_GCA_000437635_1.",6.78704596054072,7.22184168826637,6.60388299445522,0.151802228054518,4.65075100571352,0.0269296133874902,0.489102179600416,4.87352049287291e-06,2.66539764956261e-05,0.706421563789083,0.78768337634225
"ASV59_Genus_Blautia_A",5.87973475861198,6.47666376633632,4.96256796173717,-1.40634068290403,3.20560446744723,-0.331660974664146,0.318600000696319,0.0219044897329342,0.0495441562640984,1.84505890740178e-05,8.01153886563005e-05
"ASV67_Coprobacter.fastidiosus.RS_GCF_000473955_1.",7.06980081472723,7.77501857126125,5.66803568577558,-2.06293124402315,4.52964581046936,-0.39314415310255,0.296540692674083,2.65781039387291e-05,0.000124898751554056,4.84458299050705e-07,2.65352188602412e-06
"ASV76_Phylum_Firmicutes_A",5.3526539217327,6.11240937752103,4.04676910887296,-2.15749731374018,4.83941963714367,-0.382973749318735,0.313537293263149,0.000387510471559774,0.00142708857970197,7.302061080186e-06,3.42880728412383e-05
"ASV79_Paraprevotella.sp900760455.GB_GCA_900760455_1.",2.28272915798269,2.04703731533492,3.12267774142795,0.834133130682613,7.44448053936143,0.101426574714796,0.452000000161489,0.424170433407813,0.536137074273335,0.316613740312519,0.426542712075991
"ASV80_Family_UBA1067",-2.17776252854601,-2.42432442042276,-1.52884629103438,1.24670913777537,6.03112095982462,0.179819800298121,0.398120376278982,0.0108175256339523,0.024030831959887,0.0529836113432648,0.0863712678856673
"ASV83_Family_Ruminococcaceae",8.31170259943829,8.82453177854654,7.04694932910347,-1.73453381887841,1.60172135762668,-0.978183841455111,0.140200002487336,6.37221124696143e-10,4.93705464669496e-09,4.34947838316072e-17,1.19418047388245e-15
"ASV85_Parabacteroides.johnsonii.RS_GCF_000156495_1.",7.80178447259658,7.83694619768994,7.77818504582751,0.010600765281696,3.75503253302848,0.00168633671930284,0.498700259952341,0.138200582592261,0.225663578569045,0.908709130616109,0.937658153840932
"ASV86_Ligilactobacillus.araffinosus.GB_GCA_001435375_1.",5.23954040910859,6.30916922741088,3.70573030221632,-2.76398391235029,4.32315107577198,-0.546159777044413,0.228400001284281,3.16370620184695e-07,1.97138606998125e-06,5.61586297037344e-10,4.94505956625137e-09
"ASV88_UMGS1872.sp014237695.GB_GCA_014237695_1.",4.44891520920345,4.27273530270253,4.77119068160018,0.690555064181678,5.27892893615522,0.117284052852515,0.437512497712011,0.061136880039819,0.115810264805933,0.154878821263587,0.244912727600118
"ASV91_UMGS1004.sp900761685.RS_GCF_900761685_1.",7.17591966480434,7.81521680654599,5.57278384485257,-2.28641036005264,2.49648518087497,-0.782292979493318,0.154369128380312,4.9120354442527e-08,3.1934720600257e-07,8.72102449068097e-16,1.96701413844675e-14
"ASV93_Sutterella.wadsworthensis_A.RS_GCF_000297775_1.",1.980370572334,0.113103426843645,5.66638680575294,5.44678414929587,4.9545284950957,0.946637446283551,0.187562489210438,1.48134869969183e-13,1.7257345511946e-12,6.7330247630609e-13,9.3422606997429e-12
"ASV95_Anaerotignum.lactatifermentans.RS_GCF_900142265_1.",7.96863302231798,8.54176529135582,6.62318436701526,-2.01499242872524,2.31621327147364,-0.808990960549803,0.172965408823006,3.53029677845372e-15,6.82732161593428e-14,6.10741154181783e-14,9.8739806135362e-13
"ASV96_Lachnoclostridium_B.sp002160985.RS_GCF_002160985_1.",5.96654746725521,6.58692784768459,4.35684695306511,-2.07802548999557,2.26300453214216,-0.731551164940654,0.165166968629467,2.1855255920604e-06,1.13951993171365e-05,8.02539384720159e-15,1.48025159272832e-13
"ASV98_CAG.196.sp002102975.RS_GCF_900552525_1.",5.12942654413711,5.56727971888137,4.45090416926181,-1.1021023729949,6.86145851687405,-0.149719817753649,0.420000000273673,0.190768007379558,0.290849087595374,0.0859978252036167,0.151005307060656
"ASV102_CHKCI001.sp900045905.RS_GCF_900045905_1.",2.65248525112399,4.23815124728035,-0.57246836312885,-3.93908662929374,5.87986421123477,-0.622779548025317,0.241600001175211,3.74802459198707e-08,2.69898727406029e-07,2.85028961286211e-09,2.15192758651626e-08
"ASV103_Family_Muribaculaceae",4.81488286751916,4.99083472131802,4.71851062287807,-0.754724159342815,7.88523131188901,-0.0893976711994158,0.452000000161489,0.524598938215949,0.632146344486785,0.299887725949521,0.41039857672656
"ASV104_CAG.475.sp002449145.GB_GCA_002449145_1.",6.79568264272705,6.97085985948015,6.56434497673717,0.0353805352255341,4.41629722763355,0.00544801337344862,0.496500699871688,0.295109223080254,0.409407408491267,0.943336831593542,0.961190301731485
"ASV105_NSJ.54.sp014385095.GB_GCA_014385095_1.",5.96521403616497,6.81863895882123,3.95055374781579,-2.79049537223293,3.33007890109845,-0.62956746157315,0.20255948963627,6.93804366913096e-06,3.33432345873114e-05,3.7018822839955e-12,4.70051966191429e-11
"ASV108_Anaerofilum.sp002160015.RS_GCF_002160015_1.",6.07323619044951,6.22498705555703,5.72195454034756,-0.57889571329833,4.43073718385986,-0.101836757946002,0.435912817653618,0.778251704061764,0.843865354311182,0.200261321620192,0.301505097390726
"ASV109_Genus_Flavonifractor",8.542144919005,8.81925118137699,7.7998014905168,-1.05942166982636,1.7268873671489,-0.55610085894643,0.252000001096398,5.3397559240749e-05,0.000208787249672934,1.12858151672619e-08,8.15666337009489e-08
"ASV110_Mailhella.sp900553065.GB_GCA_900553065_1.",6.96683606690298,5.48493998939731,8.12768398646975,2.52993221799337,4.01457310230783,0.542138715113999,0.263200001017572,1.1622273001854e-14,2.05323834087397e-13,3.84027188722185e-08,2.50753186018137e-07
"ASV112_Family_Megasphaeraceae",-0.306752824465237,-1.75999442604393,8.27259433214124,8.87239591207797,7.02707055854801,1.06367909613526,0.170165968752342,5.84581494285806e-14,8.27301864280259e-13,4.49704584922563e-14,6.98526237532288e-13
"ASV113_Fournierella.sp002161595.RS_GCF_002161595_1.",4.78781478767858,3.04614070186245,6.32272141654826,1.71176439179717,7.17274141804522,0.225727479515637,0.408118376641584,0.0144338970120845,0.0337203020334769,0.0468994651799033,0.0920590742366776
"ASV118_Anaeromassilibacillus.sp002159845.RS_GCF_002159845_1.",4.7594541014923,5.72775246063257,2.12370981089106,-3.65605035754277,4.28353504918073,-0.800447685771932,0.137172568040509,1.12351609050164e-10,1.08129244031791e-09,3.73882260230791e-17,1.03195939204719e-15
"ASV120_Schaedlerella.sp004556565.GB_GCA_004556565_1.",1.62012334915477,2.81467676515267,-1.00518627296867,-3.51784091963833,5.9551600021944,-0.549985023581982,0.262200001024376,6.02194992503831e-07,3.48063448232699e-06,2.85538709070871e-07,1.5387240205405e-06
"ASV122_Enterococcus_E.cecorum.RS_GCF_000407565_1.",2.96699311055175,2.94398207549666,2.99632553589811,-0.339514024213591,6.59948144302279,-0.0447229286590214,0.476200000079513,0.61006022939732,0.70550092263491,0.620990234575856,0.712444556251337
"ASV127_Family_CAG.239",2.79401162642816,4.42254025989598,-0.0582184505970771,-3.2986394137154,7.25528626485982,-0.426584064314746,0.317400000702338,4.88175906419362e-05,0.000208974118928986,1.70798728009179e-05,7.15970706950555e-05
"ASV128_Family_Acutalibacteraceae",7.47263746556789,7.95726965773567,6.04058437034598,-1.79460862808511,2.45434948321574,-0.610758526034334,0.205558889724271,3.12862137211578e-06,1.58212028367619e-05,6.6497142849211e-12,8.12244816839908e-11
"ASV129_W0P29.029.sp004558035.GB_GCA_004558035_1.",-0.372372846093567,-0.0880756939081904,-0.957550729389891,-0.596411389933349,6.90341684198833,-0.0831349249557467,0.458108378464905,0.253178174030638,0.351073414541651,0.335923933922539,0.431545444751769
"ASV132_Duodenibacillus.sp003472385.RS_GCF_003472385_1.",4.62929300991911,2.40313997935934,5.67525759622532,3.23503068716923,5.20530151468482,0.518124088336255,0.311800000730882,2.47381294780203e-11,3.00828418096901e-10,8.34296364438046e-06,3.8894172887786e-05
"ASV133_Agathobaculum.sp900291975.RS_GCF_900291975_1.",7.66033830255578,8.06868264255741,6.47911204449873,-1.42469132387059,2.67527690393184,-0.454322817703626,0.292941412550382,0.00046052687552948,0.00158299771898881,1.97248355248028e-06,1.00588173668668e-05
"ASV134_Genus_Oscillibacter",6.76382031407398,7.19846674154457,6.2650453729498,-0.811717570644311,1.77507745290827,-0.352487195397979,0.322000000679443,0.0300918521246006,0.0635226312460485,3.67033716516557e-05,0.000150312681592453
"ASV135_CAG.831.sp902388455.GB_GCA_902388455_1.",4.26352014261824,1.57603717663659,9.88310676684684,8.16946303368993,4.00627522926155,1.96064967928343,0.00540007673750237,7.15420718893811e-48,9.2405026269614e-46,9.1929358100565e-31,3.44647825926438e-28
"ASV137_UBA1067.sp002449695.GB_GCA_002449695_1.",-0.869643655225455,-1.07580027276459,-0.307800513158085,1.26618509821631,6.71591470273781,0.173139987126549,0.421400000268639,0.0624801555650845,0.109626325095826,0.118764080895497,0.182516548333969
"ASV142_Dialister.sp900765565.GB_GCA_900765565_1.",6.13898866587165,7.1953007528421,-0.0343114701542717,-7.06399436629203,4.11263175005366,-1.63168875583984,0.064987008563004,1.56369332948162e-21,5.06181964262174e-20,9.29308265171036e-24,4.2820351812191e-22
"ASV143_Genus_Ruminococcus_E",4.18337948603345,4.16208626338223,4.23433699301445,0.451567667294416,5.29507328318724,0.0750589984363094,0.459800000134872,0.135457738000469,0.219303127908931,0.331205358724469,0.445255695846931
"ASV150_Dysosmobacter.sp001916835.RS_GCF_014297285_1.",5.58839685905143,5.85803256218695,5.19284357389694,-0.666806792919585,2.73241646044876,-0.171402013417522,0.386722655866767,0.791610865956392,0.853410689485634,0.0113202833805106,0.0275366319312038
"ASV155_CAG.180.sp900315985.GB_GCA_900315985_1.",3.8430058278347,4.40790526838974,2.66755983397776,-1.62398615002756,6.16464812461056,-0.239765655924597,0.388122375917319,0.0217716103477944,0.0493818124826373,0.00594244970597856,0.0154842343596853
"ASV156_Prevotellamassilia.sp004558535.GB_GCA_004558535_1.",4.62070607748441,4.79721802356093,4.28422836829627,-0.628930061038299,4.80164502066396,-0.11504397341002,0.428514297383733,0.433594561654295,0.546123051710378,0.0983004285712074,0.168741793119461
"ASV157_Romboutsia.timonensis.RS_GCF_900106845_1.",0.856307417118423,-0.127978383288961,2.5730007064448,1.3396966650795,7.10357114918664,0.174301991378495,0.425400000254328,0.149250179642195,0.232454905990685,0.087144664307022,0.14931597242769
"ASV161_CAG.495.sp001917125.GB_GCA_001917125_1.",7.45029139673889,7.4800174359202,7.33896843451209,-0.263273577246677,3.45296120381548,-0.0583798052611942,0.462907418640573,0.423169906295876,0.545724778932991,0.284338186507494,0.39711233831291
"ASV162_Genus_Ruminococcus_D",3.96298173123936,5.27665441192835,0.617293103913153,-3.86857159082714,5.85382951661489,-0.635349417842953,0.22420000132138,2.94627744675092e-08,2.18364635655874e-07,2.2061240778597e-10,2.01030177964648e-09
"ASV171_Fusobacterium_A.necrogenes.RS_GCF_900450765_1.",0.0907752757802331,-0.124051277282589,0.803221765226724,1.4443262924231,8.6504671493864,0.168474622336428,0.428800000242245,0.0759127965978686,0.135641114644546,0.144575223630487,0.222559269454944
"ASV175_Erysipelatoclostridium.sp002160495.RS_GCF_002160495_1.",5.29285577777983,5.83692531485552,4.68375480599267,-1.32548856566382,4.69029402314362,-0.2373320004875,0.35400000053203,0.0654591696356283,0.123089099073554,0.00119228035223712,0.00379415073842486
"ASV177_Eisenbergiella.sp900066775.RS_GCF_003481005_1.",2.96898478205943,3.51130879033844,1.87732867722375,-1.91490217450153,5.30321945609342,-0.332280288770104,0.341731654255338,0.00228284061531841,0.00682018357790878,0.000397721259536449,0.00137653955764701
"ASV178_Family_Bacteroidaceae",1.16295238192242,-1.05089789433199,7.75740437807133,8.55562440528379,4.7988379693583,1.65598637079866,0.0487902500502849,6.11678952159208e-21,1.64864819406418e-19,9.54655680804556e-26,5.21236627451309e-24
"ASV194_Class_Bacteroidia",5.08530661715812,6.91810178373217,2.91987119290862,-4.00087877702966,4.36557561609462,-0.8158921056599,0.172200001916325,1.59548161596891e-10,1.5337343516797e-09,5.16858175086906e-14,8.41051648004367e-13
"ASV201_Gemmiger.variabilis.RS_GCF_000157955_1.",5.08717941442907,5.60889118340365,3.89802719515141,-1.58143108836734,3.87600682591966,-0.339427773845268,0.316000000709404,0.0023036397089735,0.00695232735891485,1.00697054956402e-05,4.59158089919649e-05
"ASV205_CAG.492.sp900557045.GB_GCA_900557045_1.",7.85161855014371,8.42126284288703,6.92141562460297,-1.44822234785414,2.51621184227968,-0.473011030919943,0.273200000951845,0.000393060689197884,0.00141250933464123,6.76514307189316e-08,4.19664204658576e-07
"ASV210_Class_Bacilli",1.50437270100942,3.47986117474142,-1.81981487043128,-4.41370381188337,6.5055567152306,-0.631794930245742,0.242951410882228,2.99371733232119e-08,2.06868931844991e-07,9.68175244163752e-09,6.29914938672555e-08
"ASV211_UBA10281.sp900767815.RS_GCF_900767815_1.",6.05093513657762,6.75149359791094,5.08618760013442,-1.67124342096134,2.53381779977606,-0.513678562608824,0.22040000135604,0.0006020787258107,0.00200176801694015,7.45807676592081e-11,7.6583451088441e-10
"ASV213_Massiliomicrobiota.sp002160865.RS_GCF_002160865_1.",5.12130846602397,5.39693105260543,4.21713005304773,-1.07575607322446,3.97103225481014,-0.206328013441316,0.367200000476264,0.0969654215029907,0.16925980886573,0.00157472531842981,0.00482187693140413
"ASV218_Turicibacter.sanguinis.RS_GCF_013046825_1.",-1.40719731180475,-2.13021998543371,1.39885282588651,3.10215021322284,6.00989324171471,0.459456892020479,0.299800000794747,0.00084069980240085,0.00240800546461899,2.94803328265605e-05,0.000111296650060178
"ASV226_Ruthenibacterium.sp900546885.GB_GCA_900546885_1.",5.34466882425666,6.01200067369525,3.58974549022475,-2.37895640394071,4.59032272631453,-0.437594388111188,0.292200000837285,0.000370596754204155,0.00135232938511621,2.6798706047288e-06,1.3423482289398e-05
